code,ano,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,prosp_soc,renda_per_capita,gini
310860,2010,0.405,0.278,0.436,0.499,0.656,0.813,0.568,0.612,Baixo,360.93,0.54
310890,2010,0.276,0.155,0.336,0.335,0.692,0.841,0.566,0.697,Alto,613.88,0.54
310880,2010,0.436,0.335,0.414,0.558,0.624,0.802,0.478,0.635,Baixo,416.84,0.55
310870,2010,0.351,0.161,0.457,0.435,0.625,0.8,0.523,0.582,Médio,299.02,0.44
310910,2010,0.263,0.112,0.336,0.341,0.658,0.848,0.507,0.662,Alto,491.08,0.44
310920,2010,0.387,0.27,0.47,0.42,0.669,0.796,0.579,0.65,Médio,456.55,0.49
310925,2010,0.364,0.14,0.521,0.431,0.627,0.8,0.511,0.602,Médio,338.39,0.44
310940,2010,0.491,0.527,0.511,0.435,0.624,0.768,0.524,0.603,Baixo,340.72,0.41
310950,2010,0.222,0.04,0.38,0.246,0.674,0.847,0.526,0.686,Alto,571.6,0.43
310980,2010,0.158,0.01,0.282,0.182,0.726,0.85,0.648,0.695,Muito Alto,606.15,0.35
310960,2010,0.238,0.108,0.247,0.358,0.741,0.834,0.707,0.689,Muito Alto,583.28,0.43
310970,2010,0.224,0.045,0.304,0.322,0.706,0.821,0.637,0.673,Muito Alto,527.44,0.45
310270,2010,0.474,0.318,0.537,0.568,0.578,0.771,0.444,0.563,Muito Baixo,265.27,0.52
310990,2010,0.298,0.263,0.287,0.345,0.706,0.845,0.617,0.674,Muito Alto,531.65,0.42
311010,2010,0.268,0.043,0.41,0.351,0.633,0.833,0.483,0.631,Alto,406.23,0.42
311020,2010,0.314,0.109,0.432,0.403,0.617,0.804,0.487,0.599,Médio,333.45,0.43
311030,2010,0.34,0.289,0.395,0.335,0.686,0.872,0.529,0.701,Médio,627.21,0.49
311040,2010,0.212,0.066,0.291,0.281,0.69,0.84,0.612,0.639,Alto,425.8,0.46
311050,2010,0.246,0.055,0.367,0.315,0.689,0.837,0.553,0.707,Alto,649.49,0.5
311070,2010,0.237,0.119,0.324,0.267,0.699,0.856,0.577,0.691,Alto,588.83,0.5
311060,2010,0.215,0.13,0.279,0.236,0.751,0.872,0.674,0.722,Muito Alto,712.9,0.46
311090,2010,0.259,0.161,0.334,0.284,0.709,0.849,0.587,0.715,Muito Alto,686.16,0.5
311080,2010,0.359,0.114,0.447,0.515,0.616,0.831,0.463,0.607,Médio,350.46,0.44
311100,2010,0.236,0.055,0.314,0.338,0.697,0.843,0.565,0.712,Alto,669.87,0.52
311110,2010,0.298,0.163,0.411,0.318,0.704,0.868,0.562,0.714,Muito Alto,681.73,0.47
311115,2010,0.432,0.272,0.483,0.541,0.622,0.799,0.546,0.55,Baixo,244.97,0.48
311120,2010,0.235,0.138,0.294,0.274,0.711,0.868,0.587,0.706,Muito Alto,646.71,0.47
311140,2010,0.266,0.195,0.299,0.305,0.706,0.858,0.558,0.735,Muito Alto,774.88,0.52
311130,2010,0.359,0.408,0.365,0.303,0.683,0.827,0.588,0.655,Médio,472.71,0.42
311150,2010,0.278,0.287,0.304,0.243,0.702,0.86,0.582,0.69,Muito Alto,587.21,0.4
311160,2010,0.287,0.205,0.346,0.309,0.682,0.821,0.58,0.666,Alto,503.91,0.44
311190,2010,0.325,0.32,0.349,0.305,0.65,0.821,0.513,0.652,Médio,463.1,0.43
311170,2010,0.256,0.061,0.366,0.342,0.649,0.798,0.532,0.644,Alto,439.71,0.5
311200,2010,0.258,0.138,0.344,0.291,0.678,0.83,0.538,0.699,Alto,621.22,0.48
311205,2010,0.459,0.448,0.487,0.441,0.631,0.816,0.515,0.598,Baixo,329.9,0.42
311180,2010,0.314,0.355,0.287,0.302,0.722,0.872,0.598,0.721,Alto,711.27,0.5
311210,2010,0.313,0.051,0.509,0.379,0.624,0.836,0.473,0.614,Médio,364.52,0.43
311220,2010,0.308,0.081,0.392,0.452,0.648,0.797,0.567,0.602,Médio,338.43,0.44
311230,2010,0.337,0.165,0.463,0.382,0.653,0.823,0.528,0.641,Médio,432.55,0.52
311240,2010,0.244,0.023,0.409,0.299,0.675,0.848,0.533,0.68,Alto,549.97,0.42
311260,2010,0.268,0.173,0.32,0.311,0.723,0.841,0.602,0.747,Muito Alto,834.14,0.59
311265,2010,0.345,0.136,0.428,0.47,0.624,0.805,0.478,0.63,Médio,403.35,0.51
311270,2010,0.485,0.387,0.536,0.53,0.639,0.806,0.565,0.573,Baixo,282.97,0.47
311280,2010,0.162,0.009,0.248,0.23,0.71,0.825,0.612,0.709,Muito Alto,658.77,0.4
311290,2010,0.412,0.277,0.497,0.462,0.614,0.809,0.471,0.609,Baixo,353.65,0.57
311310,2010,0.308,0.148,0.393,0.382,0.634,0.807,0.533,0.593,Médio,319.88,0.43
311320,2010,0.316,0.234,0.325,0.389,0.697,0.821,0.622,0.663,Médio,495.09,0.48
311330,2010,0.246,0.067,0.338,0.332,0.694,0.836,0.573,0.699,Alto,618.24,0.48
311340,2010,0.276,0.097,0.39,0.341,0.705,0.836,0.603,0.697,Muito Alto,610.29,0.54
311300,2010,0.519,0.299,0.593,0.664,0.558,0.781,0.404,0.549,Muito Baixo,244.29,0.53
311350,2010,0.316,0.134,0.395,0.419,0.638,0.796,0.529,0.617,Médio,373.05,0.46
311360,2010,0.211,0.067,0.313,0.253,0.683,0.823,0.581,0.666,Alto,504.96,0.41
311370,2010,0.34,0.151,0.421,0.448,0.648,0.826,0.513,0.641,Médio,432.37,0.53
311390,2010,0.254,0.117,0.418,0.227,0.655,0.8,0.523,0.672,Alto,525.35,0.45
311400,2010,0.24,0.155,0.318,0.247,0.689,0.84,0.572,0.68,Alto,551.21,0.4
311410,2010,0.244,0.096,0.358,0.278,0.682,0.845,0.562,0.668,Alto,511.95,0.47
311420,2010,0.186,0.021,0.267,0.269,0.711,0.853,0.606,0.695,Muito Alto,606.19,0.43
311430,2010,0.235,0.082,0.335,0.288,0.705,0.86,0.571,0.713,Muito Alto,678.13,0.49
311440,2010,0.217,0.046,0.334,0.273,0.733,0.85,0.649,0.715,Muito Alto,685.17,0.52
311380,2010,0.302,0.152,0.399,0.357,0.649,0.805,0.54,0.631,Médio,404.76,0.48
311450,2010,0.217,0.078,0.296,0.277,0.7,0.85,0.583,0.694,Muito Alto,599.63,0.46
311455,2010,0.229,0.122,0.265,0.302,0.741,0.873,0.622,0.749,Muito Alto,847.07,0.57
311460,2010,0.268,0.15,0.306,0.348,0.725,0.876,0.632,0.687,Muito Alto,576.62,0.54
311480,2010,0.335,0.212,0.415,0.378,0.646,0.82,0.493,0.667,Médio,506.24,0.53
311470,2010,0.161,0.022,0.218,0.242,0.724,0.85,0.648,0.688,Muito Alto,579.4,0.43
311490,2010,0.27,0.056,0.35,0.404,0.652,0.823,0.555,0.608,Alto,351.47,0.38
311500,2010,0.176,0.009,0.248,0.271,0.721,0.845,0.604,0.734,Muito Alto,769.71,0.49
311530,2010,0.183,0.055,0.229,0.264,0.751,0.861,0.685,0.718,Muito Alto,699.57,0.5
311535,2010,0.229,0.102,0.319,0.267,0.684,0.828,0.582,0.665,Alto,502.15,0.39
311540,2010,0.388,0.244,0.384,0.535,0.6,0.799,0.46,0.588,Médio,309.82,0.44
311545,2010,0.499,0.266,0.62,0.612,0.539,0.771,0.382,0.534,Muito Baixo,221.41,0.54
311547,2010,0.426,0.257,0.487,0.534,0.62,0.773,0.548,0.563,Baixo,265.76,0.5
311550,2010,0.316,0.345,0.286,0.316,0.743,0.847,0.629,0.77,Alto,963.25,0.65
311560,2010,0.276,0.138,0.292,0.399,0.678,0.801,0.608,0.641,Alto,431.2,0.39
311570,2010,0.351,0.108,0.46,0.483,0.665,0.823,0.54,0.663,Médio,494.1,0.59
311580,2010,0.295,0.187,0.342,0.356,0.677,0.853,0.557,0.654,Alto,468.15,0.39
311600,2010,0.311,0.135,0.392,0.404,0.655,0.787,0.562,0.636,Médio,418.8,0.45
311615,2010,0.448,0.266,0.475,0.603,0.635,0.82,0.546,0.573,Baixo,282.53,0.51
311610,2010,0.403,0.306,0.509,0.393,0.598,0.798,0.469,0.571,Muito Baixo,279.92,0.47
311620,2010,0.214,0.114,0.285,0.245,0.711,0.867,0.558,0.742,Muito Alto,808.78,0.61
311590,2010,0.269,0.17,0.34,0.299,0.663,0.878,0.512,0.65,Alto,456.42,0.43
311630,2010,0.414,0.214,0.497,0.532,0.579,0.75,0.437,0.592,Muito Baixo,317.62,0.5
311640,2010,0.29,0.255,0.323,0.293,0.698,0.848,0.584,0.687,Alto,575.11,0.42
311650,2010,0.308,0.208,0.363,0.353,0.67,0.799,0.625,0.601,Médio,337.07,0.42
311660,2010,0.176,0.034,0.285,0.209,0.709,0.846,0.602,0.701,Muito Alto,625.88,0.4
311670,2010,0.251,0.061,0.338,0.354,0.669,0.825,0.558,0.649,Alto,454.81,0.45
311680,2010,0.433,0.266,0.544,0.49,0.583,0.782,0.43,0.59,Muito Baixo,315,0.5
311690,2010,0.378,0.412,0.442,0.28,0.697,0.85,0.566,0.703,Médio,635.2,0.45
311700,2010,0.425,0.33,0.417,0.528,0.593,0.797,0.462,0.566,Muito Baixo,271.4,0.49
311710,2010,0.228,0.045,0.308,0.331,0.691,0.847,0.566,0.688,Alto,579.34,0.45
311520,2010,0.334,0.266,0.425,0.311,0.685,0.815,0.589,0.668,Médio,511.91,0.49
311730,2010,0.303,0.283,0.375,0.251,0.712,0.862,0.57,0.734,Alto,770.02,0.51
311720,2010,0.239,0.063,0.359,0.295,0.668,0.821,0.566,0.642,Alto,434.68,0.48
311740,2010,0.309,0.101,0.358,0.467,0.677,0.825,0.566,0.664,Médio,497.4,0.54
311750,2010,0.429,0.377,0.473,0.437,0.635,0.794,0.518,0.622,Baixo,384.42,0.49
311760,2010,0.205,0.087,0.274,0.253,0.7,0.85,0.588,0.687,Muito Alto,576.48,0.42
311770,2010,0.323,0.155,0.485,0.329,0.665,0.834,0.522,0.675,Médio,533.38,0.53
311780,2010,0.219,0.111,0.295,0.25,0.703,0.841,0.618,0.668,Muito Alto,509.52,0.39
311790,2010,0.24,0.107,0.284,0.33,0.712,0.847,0.625,0.681,Muito Alto,553.81,0.45
311800,2010,0.258,0.228,0.274,0.273,0.753,0.876,0.665,0.732,Muito Alto,760.35,0.5
311810,2010,0.56,0.581,0.584,0.514,0.568,0.746,0.433,0.566,Muito Baixo,270.3,0.48
311820,2010,0.274,0.346,0.26,0.214,0.728,0.876,0.618,0.714,Muito Alto,678.21,0.45
311830,2010,0.255,0.276,0.256,0.234,0.762,0.86,0.697,0.736,Muito Alto,781.59,0.49
311840,2010,0.309,0.087,0.415,0.424,0.662,0.837,0.537,0.646,Médio,445.95,0.49
311850,2010,0.347,0.326,0.364,0.351,0.673,0.806,0.602,0.627,Médio,395.33,0.37
311870,2010,0.204,0.013,0.308,0.292,0.694,0.838,0.601,0.663,Alto,495.77,0.49
311880,2010,0.498,0.512,0.404,0.579,0.642,0.808,0.569,0.575,Baixo,287.28,0.49
311890,2010,0.322,0.199,0.434,0.334,0.656,0.786,0.558,0.644,Médio,440.09,0.46
311900,2010,0.257,0.053,0.434,0.284,0.66,0.806,0.544,0.654,Alto,468.59,0.45
311910,2010,0.351,0.285,0.39,0.377,0.679,0.841,0.561,0.664,Médio,499.56,0.53
311920,2010,0.386,0.254,0.469,0.436,0.626,0.811,0.493,0.613,Médio,362.9,0.52
311930,2010,0.233,0.087,0.374,0.239,0.708,0.859,0.565,0.73,Muito Alto,753.35,0.51
311940,2010,0.241,0.156,0.269,0.298,0.755,0.865,0.696,0.715,Muito Alto,685.48,0.48
311950,2010,0.45,0.443,0.371,0.534,0.627,0.784,0.543,0.578,Baixo,291.66,0.49
311960,2010,0.227,0.115,0.319,0.246,0.67,0.789,0.566,0.673,Alto,525.62,0.42
311970,2010,0.219,0.032,0.33,0.294,0.677,0.823,0.563,0.67,Alto,518.32,0.5
312010,2010,0.415,0.264,0.444,0.538,0.659,0.807,0.592,0.6,Baixo,333.91,0.46
312020,2010,0.233,0.053,0.372,0.274,0.693,0.859,0.525,0.736,Alto,780.18,0.58
312040,2010,0.279,0.108,0.373,0.357,0.695,0.823,0.626,0.651,Alto,458.68,0.44
312050,2010,0.288,0.125,0.344,0.393,0.669,0.842,0.55,0.645,Alto,442.25,0.44
312030,2010,0.47,0.266,0.571,0.573,0.583,0.795,0.481,0.518,Muito Baixo,200.51,0.51
312015,2010,0.506,0.403,0.609,0.505,0.585,0.799,0.432,0.579,Muito Baixo,294.11,0.51
312060,2010,0.253,0.08,0.336,0.343,0.651,0.816,0.518,0.653,Alto,464.17,0.43
312070,2010,0.242,0.08,0.381,0.265,0.696,0.832,0.562,0.72,Alto,707.8,0.59
312080,2010,0.287,0.183,0.319,0.358,0.695,0.853,0.587,0.671,Alto,520.72,0.49
312083,2010,0.318,0.104,0.409,0.44,0.627,0.797,0.497,0.621,Médio,381.64,0.46
312087,2010,0.445,0.274,0.522,0.537,0.585,0.759,0.462,0.571,Muito Baixo,279.64,0.52
312090,2010,0.277,0.149,0.338,0.344,0.713,0.851,0.617,0.689,Muito Alto,581.65,0.52
311510,2010,0.206,0.041,0.317,0.261,0.704,0.837,0.577,0.723,Muito Alto,717.84,0.47
311980,2010,0.319,0.336,0.366,0.256,0.692,0.844,0.575,0.683,Médio,561.81,0.47
311995,2010,0.219,0.072,0.287,0.298,0.678,0.794,0.597,0.657,Alto,477.36,0.32
312000,2010,0.429,0.419,0.469,0.398,0.632,0.805,0.525,0.596,Baixo,327.06,0.42
311990,2010,0.223,0.08,0.317,0.271,0.691,0.84,0.592,0.665,Alto,501.15,0.38
311783,2010,0.5,0.388,0.425,0.688,0.621,0.799,0.544,0.55,Baixo,245.64,0.52
312100,2010,0.35,0.154,0.415,0.48,0.616,0.756,0.525,0.59,Médio,313.84,0.42
312110,2010,0.331,0.288,0.402,0.303,0.669,0.837,0.552,0.649,Médio,454.36,0.45
312120,2010,0.173,0.002,0.306,0.213,0.74,0.872,0.661,0.702,Muito Alto,632.28,0.47
312125,2010,0.3,0.124,0.531,0.246,0.639,0.808,0.481,0.672,Médio,523.34,0.38
312130,2010,0.264,0.095,0.352,0.347,0.68,0.797,0.599,0.657,Alto,477.97,0.41
312140,2010,0.396,0.368,0.408,0.412,0.639,0.802,0.536,0.607,Médio,348.88,0.41
312150,2010,0.338,0.137,0.373,0.503,0.631,0.809,0.503,0.618,Médio,373.25,0.46
312160,2010,0.318,0.225,0.351,0.379,0.716,0.839,0.632,0.693,Alto,597.41,0.57
312170,2010,0.403,0.107,0.523,0.578,0.601,0.81,0.464,0.578,Baixo,291.48,0.5
312180,2010,0.347,0.307,0.324,0.41,0.702,0.821,0.647,0.651,Alto,461.02,0.45
312200,2010,0.404,0.279,0.492,0.441,0.605,0.823,0.422,0.639,Baixo,426.94,0.52
312210,2010,0.314,0.122,0.36,0.46,0.661,0.811,0.572,0.624,Médio,388.4,0.44
312220,2010,0.396,0.197,0.487,0.504,0.623,0.812,0.495,0.603,Médio,340.1,0.43
312190,2010,0.268,0.052,0.424,0.328,0.657,0.785,0.559,0.645,Alto,441.49,0.4
312230,2010,0.179,0.118,0.225,0.194,0.764,0.844,0.702,0.753,Muito Alto,868.57,0.47
312235,2010,0.42,0.165,0.56,0.534,0.608,0.723,0.515,0.603,Baixo,341.94,0.5
312240,2010,0.225,0.025,0.369,0.281,0.67,0.8,0.57,0.66,Alto,484.91,0.39
312245,2010,0.403,0.29,0.456,0.463,0.609,0.802,0.489,0.577,Baixo,290.45,0.45
312247,2010,0.31,0.223,0.36,0.346,0.673,0.815,0.597,0.627,Médio,394.72,0.42
312250,2010,0.305,0.21,0.312,0.393,0.688,0.784,0.63,0.66,Médio,485.9,0.44
312260,2010,0.441,0.413,0.427,0.485,0.622,0.819,0.482,0.61,Baixo,355.58,0.52
312270,2010,0.232,0.046,0.295,0.354,0.709,0.847,0.636,0.661,Muito Alto,488.84,0.42
312280,2010,0.258,0.109,0.309,0.356,0.686,0.819,0.641,0.617,Alto,371.63,0.41
312290,2010,0.197,0.056,0.292,0.242,0.701,0.841,0.598,0.684,Muito Alto,563.76,0.41
312300,2010,0.23,0.034,0.348,0.307,0.686,0.823,0.585,0.671,Alto,520.98,0.4
312310,2010,0.391,0.291,0.501,0.381,0.636,0.821,0.512,0.612,Médio,361.09,0.49
312320,2010,0.247,0.146,0.317,0.277,0.719,0.84,0.623,0.71,Muito Alto,663.62,0.47
312330,2010,0.281,0.026,0.412,0.406,0.629,0.829,0.49,0.613,Alto,363.3,0.46
312340,2010,0.207,0.067,0.315,0.24,0.692,0.868,0.585,0.652,Alto,461.8,0.39
312350,2010,0.298,0.206,0.238,0.45,0.707,0.847,0.591,0.704,Muito Alto,640.34,0.49
312352,2010,0.328,0.108,0.451,0.425,0.644,0.842,0.507,0.626,Médio,392.68,0.43
312360,2010,0.27,0.195,0.335,0.28,0.685,0.838,0.558,0.688,Alto,577.5,0.46
312370,2010,0.331,0.059,0.486,0.446,0.644,0.815,0.518,0.632,Médio,407.77,0.49
312380,2010,0.384,0.242,0.456,0.454,0.655,0.791,0.594,0.599,Médio,332.37,0.43
312385,2010,0.372,0.17,0.449,0.498,0.634,0.792,0.521,0.617,Médio,373.1,0.47
312390,2010,0.281,0.191,0.332,0.321,0.673,0.802,0.563,0.673,Alto,527.33,0.5
312400,2010,0.306,0.08,0.47,0.369,0.625,0.828,0.46,0.64,Médio,429.35,0.46
312420,2010,0.285,0.107,0.398,0.349,0.663,0.846,0.519,0.663,Alto,496.04,0.5
312430,2010,0.457,0.323,0.528,0.519,0.627,0.804,0.526,0.582,Baixo,299.13,0.45
312440,2010,0.26,0.194,0.284,0.304,0.685,0.847,0.576,0.66,Alto,486.55,0.37
312450,2010,0.222,0.047,0.314,0.305,0.691,0.848,0.573,0.679,Alto,547.01,0.39
312460,2010,0.235,0.005,0.378,0.321,0.71,0.867,0.574,0.719,Muito Alto,701.83,0.59
312470,2010,0.29,0.081,0.417,0.372,0.676,0.875,0.521,0.679,Alto,547.21,0.46
312480,2010,0.3,0.285,0.349,0.265,0.696,0.84,0.579,0.694,Alto,600.41,0.44
312490,2010,0.238,0.053,0.366,0.295,0.675,0.846,0.551,0.66,Alto,486.46,0.44
312500,2010,0.349,0.406,0.347,0.293,0.676,0.823,0.601,0.625,Médio,391.34,0.37
312510,2010,0.185,0.044,0.325,0.186,0.732,0.849,0.633,0.729,Muito Alto,745.21,0.4
312520,2010,0.248,0.203,0.317,0.225,0.717,0.863,0.61,0.7,Muito Alto,624.24,0.45
312530,2010,0.258,0.074,0.34,0.362,0.687,0.8,0.598,0.678,Alto,544.77,0.51
312560,2010,0.423,0.186,0.509,0.575,0.583,0.744,0.462,0.577,Muito Baixo,290.8,0.51
312570,2010,0.343,0.256,0.404,0.367,0.649,0.815,0.514,0.651,Médio,459.52,0.45
312540,2010,0.391,0.268,0.387,0.516,0.606,0.794,0.494,0.568,Médio,274.2,0.46
312580,2010,0.37,0.171,0.491,0.446,0.646,0.807,0.55,0.608,Médio,351.58,0.42
312590,2010,0.543,0.666,0.466,0.495,0.603,0.821,0.428,0.625,Baixo,392.08,0.52
312595,2010,0.381,0.14,0.524,0.478,0.58,0.796,0.419,0.583,Baixo,301.55,0.48
312610,2010,0.207,0.14,0.271,0.21,0.755,0.874,0.676,0.729,Muito Alto,746.8,0.48
312620,2010,0.432,0.285,0.52,0.49,0.64,0.834,0.51,0.616,Baixo,370.41,0.54
312630,2010,0.255,0.073,0.449,0.242,0.67,0.805,0.546,0.683,Alto,562.53,0.42
312640,2010,0.251,0.123,0.331,0.299,0.696,0.845,0.613,0.651,Alto,459.52,0.41
312650,2010,0.42,0.305,0.41,0.545,0.622,0.793,0.527,0.575,Baixo,286.56,0.46
312660,2010,0.493,0.546,0.541,0.393,0.625,0.797,0.513,0.596,Baixo,326.7,0.45
312670,2010,0.432,0.381,0.447,0.467,0.654,0.808,0.572,0.605,Baixo,344.32,0.53
312675,2010,0.493,0.311,0.619,0.55,0.603,0.802,0.471,0.581,Baixo,296.76,0.51
312680,2010,0.44,0.319,0.495,0.507,0.59,0.799,0.452,0.569,Muito Baixo,275.62,0.43
312690,2010,0.333,0.077,0.464,0.459,0.648,0.779,0.559,0.624,Médio,389.61,0.46
312695,2010,0.428,0.302,0.497,0.486,0.543,0.749,0.412,0.519,Muito Baixo,201.83,0.5
312700,2010,0.35,0.275,0.404,0.37,0.684,0.871,0.53,0.693,Médio,598.68,0.43
312705,2010,0.537,0.408,0.605,0.597,0.593,0.813,0.46,0.556,Muito Baixo,255.11,0.46
312707,2010,0.476,0.295,0.571,0.561,0.544,0.792,0.37,0.548,Muito Baixo,241.93,0.47
312710,2010,0.23,0.12,0.316,0.252,0.73,0.865,0.615,0.73,Muito Alto,752.01,0.47
312720,2010,0.333,0.188,0.425,0.386,0.656,0.844,0.545,0.612,Médio,360.59,0.46
312730,2010,0.359,0.2,0.419,0.457,0.654,0.795,0.547,0.645,Médio,442.14,0.49
312733,2010,0.402,0.331,0.392,0.484,0.65,0.796,0.618,0.559,Baixo,258.85,0.5
312735,2010,0.466,0.523,0.354,0.522,0.68,0.812,0.667,0.579,Baixo,293.97,0.43
312737,2010,0.396,0.177,0.571,0.439,0.646,0.798,0.538,0.628,Médio,398.14,0.47
312738,2010,0.186,0.001,0.254,0.304,0.716,0.835,0.644,0.682,Muito Alto,558.09,0.47
312750,2010,0.458,0.291,0.491,0.592,0.606,0.774,0.516,0.558,Baixo,258.04,0.5
312740,2010,0.248,0.082,0.306,0.356,0.683,0.833,0.57,0.671,Alto,519.03,0.45
312760,2010,0.301,0.112,0.364,0.427,0.681,0.833,0.609,0.622,Médio,382.78,0.45
312770,2010,0.243,0.081,0.326,0.321,0.726,0.834,0.643,0.714,Muito Alto,678.74,0.52
312790,2010,0.251,0.143,0.382,0.228,0.731,0.844,0.682,0.679,Muito Alto,548.38,0.4
312780,2010,0.405,0.185,0.527,0.502,0.604,0.791,0.482,0.579,Baixo,293.87,0.48
312800,2010,0.352,0.266,0.393,0.398,0.686,0.82,0.576,0.683,Médio,560.99,0.56
312810,2010,0.228,0.093,0.308,0.284,0.679,0.831,0.57,0.661,Alto,487.68,0.39
312820,2010,0.348,0.134,0.428,0.483,0.623,0.794,0.492,0.618,Médio,373.48,0.48
312825,2010,0.406,0.433,0.416,0.369,0.676,0.807,0.654,0.586,Baixo,306.99,0.4
312840,2010,0.294,0.167,0.427,0.287,0.677,0.849,0.533,0.685,Alto,568.73,0.49
312830,2010,0.227,0.126,0.329,0.226,0.701,0.845,0.589,0.693,Muito Alto,598.17,0.41
312850,2010,0.242,0.018,0.371,0.336,0.652,0.802,0.532,0.65,Alto,457.9,0.41
312860,2010,0.243,0.095,0.341,0.294,0.69,0.829,0.558,0.709,Alto,660.72,0.53
312870,2010,0.189,0.073,0.281,0.214,0.75,0.88,0.659,0.729,Muito Alto,746.7,0.49
312880,2010,0.215,0.045,0.327,0.273,0.683,0.837,0.569,0.669,Alto,512.85,0.38
312890,2010,0.249,0.044,0.395,0.309,0.693,0.825,0.592,0.681,Alto,552.31,0.48
312900,2010,0.229,0.019,0.312,0.356,0.674,0.812,0.576,0.654,Alto,469.56,0.42
312910,2010,0.323,0.226,0.36,0.382,0.679,0.865,0.524,0.691,Médio,587.76,0.49
312920,2010,0.222,0.002,0.387,0.278,0.657,0.822,0.527,0.656,Alto,474,0.41
312930,2010,0.297,0.09,0.409,0.39,0.654,0.819,0.535,0.639,Alto,427.85,0.5
312940,2010,0.319,0.166,0.405,0.385,0.656,0.834,0.56,0.606,Médio,347.21,0.43
312960,2010,0.483,0.408,0.559,0.483,0.614,0.795,0.515,0.565,Baixo,269.24,0.48
312965,2010,0.466,0.277,0.481,0.641,0.591,0.786,0.489,0.537,Muito Baixo,225.72,0.5
312970,2010,0.242,0.087,0.411,0.229,0.706,0.855,0.591,0.696,Muito Alto,609.71,0.42
312990,2010,0.264,0.044,0.467,0.282,0.674,0.802,0.579,0.658,Alto,479.81,0.4
313000,2010,0.293,0.127,0.407,0.345,0.675,0.823,0.584,0.639,Alto,426.36,0.42
312950,2010,0.278,0.205,0.343,0.285,0.718,0.877,0.573,0.736,Muito Alto,781.68,0.55
313005,2010,0.46,0.282,0.536,0.563,0.624,0.799,0.533,0.57,Baixo,277.4,0.5
313020,2010,0.253,0.059,0.433,0.269,0.651,0.842,0.481,0.682,Alto,556.96,0.37
313030,2010,0.202,0.051,0.313,0.244,0.707,0.825,0.617,0.695,Muito Alto,604.59,0.43
313040,2010,0.23,0.103,0.31,0.279,0.714,0.84,0.654,0.663,Muito Alto,495.95,0.41
313050,2010,0.216,0.058,0.348,0.241,0.679,0.827,0.571,0.665,Alto,500.79,0.39
313055,2010,0.325,0.07,0.454,0.451,0.553,0.744,0.397,0.572,Baixo,281.68,0.44
313060,2010,0.225,0.078,0.307,0.29,0.692,0.843,0.572,0.688,Alto,579.13,0.48
313065,2010,0.43,0.347,0.465,0.477,0.61,0.804,0.49,0.575,Baixo,286.93,0.48
313070,2010,0.278,0.149,0.448,0.239,0.674,0.834,0.553,0.664,Alto,499.36,0.4
313080,2010,0.238,0.009,0.398,0.308,0.697,0.858,0.569,0.694,Alto,602.08,0.52
313090,2010,0.336,0.2,0.347,0.461,0.658,0.829,0.535,0.642,Médio,434.81,0.52
313100,2010,0.242,0.097,0.327,0.302,0.703,0.845,0.625,0.657,Muito Alto,477.55,0.44
313110,2010,0.317,0.174,0.379,0.398,0.664,0.81,0.579,0.625,Médio,389.93,0.42
313115,2010,0.315,0.133,0.402,0.408,0.664,0.829,0.562,0.63,Médio,403.9,0.4
313120,2010,0.28,0.081,0.359,0.4,0.693,0.848,0.586,0.67,Alto,518.1,0.53
313130,2010,0.182,0.054,0.248,0.245,0.771,0.864,0.705,0.752,Muito Alto,862.91,0.52
313140,2010,0.23,0.039,0.289,0.36,0.696,0.814,0.61,0.68,Alto,550.98,0.43
313150,2010,0.353,0.408,0.32,0.332,0.686,0.866,0.516,0.723,Médio,719.24,0.53
313160,2010,0.278,0.15,0.367,0.315,0.695,0.847,0.563,0.705,Alto,642.98,0.48
313170,2010,0.248,0.173,0.261,0.309,0.755,0.873,0.678,0.729,Muito Alto,744.61,0.51
313180,2010,0.355,0.143,0.461,0.46,0.653,0.838,0.531,0.625,Médio,390.33,0.47
313190,2010,0.207,0.149,0.258,0.214,0.73,0.828,0.638,0.737,Muito Alto,784.55,0.47
313200,2010,0.485,0.514,0.475,0.467,0.628,0.791,0.55,0.57,Baixo,277.92,0.5
313210,2010,0.396,0.192,0.49,0.504,0.641,0.787,0.564,0.593,Médio,321.22,0.5
313230,2010,0.403,0.161,0.536,0.51,0.552,0.759,0.388,0.57,Muito Baixo,277.8,0.49
313240,2010,0.166,0.072,0.219,0.207,0.787,0.884,0.717,0.767,Muito Alto,948.2,0.55
313250,2010,0.401,0.305,0.46,0.439,0.646,0.798,0.547,0.618,Baixo,374.21,0.52
313260,2010,0.201,0.073,0.278,0.253,0.688,0.841,0.572,0.677,Alto,540.7,0.39
313270,2010,0.424,0.214,0.485,0.573,0.634,0.784,0.527,0.616,Baixo,370.48,0.51
313280,2010,0.319,0.158,0.408,0.389,0.634,0.823,0.513,0.605,Médio,345.17,0.42
313290,2010,0.24,0.062,0.342,0.316,0.674,0.81,0.568,0.665,Alto,502.2,0.41
313300,2010,0.231,0.135,0.292,0.265,0.705,0.853,0.591,0.695,Muito Alto,604.91,0.47
313310,2010,0.178,0.041,0.251,0.242,0.739,0.87,0.643,0.72,Muito Alto,706.47,0.48
313320,2010,0.307,0.067,0.444,0.409,0.65,0.831,0.503,0.656,Médio,474.77,0.55
